timeStamp,sym,price,qty
2023-01-01D12:15:52.000267135,USDJPY,115000640,400
2023-01-01D12:15:52.000293455,GBPUSD,1350570,883
2023-01-01D12:15:52.000445539,EURUSD,1200849,533
2023-01-01D12:15:53.000434968,USDJPY,115001182,302
2023-01-01D12:15:53.000797131,GBPUSD,1350477,12
2023-01-01D12:15:53.000995573,EURUSD,1199376,570
2023-01-01D12:15:54.000097587,EURUSD,1199221,951
2023-01-01D12:15:54.000447234,USDJPY,114999418,135
2023-01-01D12:15:54.000863041,GBPUSD,1350608,655
2023-01-01D12:15:55.000068554,GBPUSD,1350728,504
2023-01-01D12:15:55.000515957,USDJPY,115000048,362
2023-01-01D12:15:55.000995005,EURUSD,1199923,483
2023-01-01D12:15:56.000029541,EURUSD,1200846,833
2023-01-01D12:15:56.000239048,USDJPY,115000826,520
2023-01-01D12:15:56.000433822,GBPUSD,1350167,601
2023-01-01D12:15:57.000098991,EURUSD,1199369,739
2023-01-01D12:15:57.000463453,GBPUSD,1349447,833
2023-01-01D12:15:57.000515700,USDJPY,114999808,113
2023-01-01D12:15:58.000155909,GBPUSD,1350594,73
2023-01-01D12:15:58.000347466,EURUSD,1200241,909
2023-01-01D12:15:58.000531882,USDJPY,114999522,529
2023-01-01D12:15:59.000200333,USDJPY,115000548,397
2023-01-01D12:15:59.000226423,EURUSD,1199947,148
2023-01-01D12:15:59.000693329,GBPUSD,1351071,769
2023-01-01D12:16:00.000344044,EURUSD,1200147,898
2023-01-01D12:16:00.000397469,USDJPY,115000414,724
2023-01-01D12:16:00.000762475,GBPUSD,1350799,785
2023-01-01D12:16:01.000012580,GBPUSD,1351021,555
2023-01-01D12:16:01.000846411,USDJPY,115000951,801
2023-01-01D12:16:01.000939409,EURUSD,1200000,237
2023-01-01D12:16:02.000144344,EURUSD,1199262,862
2023-01-01D12:16:02.000250314,GBPUSD,1350288,649
2023-01-01D12:16:02.000971726,USDJPY,114999229,734
2023-01-01D12:16:03.000196130,USDJPY,114999295,803
2023-01-01D12:16:03.000372382,EURUSD,1200888,410
2023-01-01D12:16:03.000539139,GBPUSD,1349248,758
2023-01-01D12:16:04.000430852,EURUSD,1200341,226
2023-01-01D12:16:04.000563274,GBPUSD,1350537,159
2023-01-01D12:16:04.000953399,USDJPY,114999414,435
2023-01-01D12:16:05.000199015,EURUSD,1200332,439
2023-01-01D12:16:05.000571742,GBPUSD,1349564,178
2023-01-01D12:16:05.000778494,USDJPY,114999786,587
2023-01-01D12:16:06.000263595,EURUSD,1199684,251
2023-01-01D12:16:06.000466568,USDJPY,115000950,582
2023-01-01D12:16:06.000662062,GBPUSD,1349332,525
2023-01-01D12:16:07.000413207,EURUSD,1201018,370
2023-01-01D12:16:07.000427191,USDJPY,114999243,872
2023-01-01D12:16:07.000587590,GBPUSD,1350827,895
2023-01-01D12:16:08.000471427,EURUSD,1200763,111
2023-01-01D12:16:08.000819940,GBPUSD,1350518,750
2023-01-01D12:16:08.000867621,USDJPY,115000112,685
2023-01-01D12:16:09.000090519,USDJPY,114999610,530
2023-01-01D12:16:09.000169712,EURUSD,1199917,992
2023-01-01D12:16:09.000361711,GBPUSD,1349538,263
2023-01-01D12:16:10.000210304,EURUSD,1200818,536
2023-01-01D12:16:10.000504543,GBPUSD,1351041,968
2023-01-01D12:16:10.000743517,USDJPY,115000706,979
2023-01-01D12:16:11.000057636,USDJPY,114999419,671
2023-01-01D12:16:11.000242387,GBPUSD,1349682,266
2023-01-01D12:16:11.000551883,EURUSD,1200474,657
2023-01-01D12:16:12.000033338,USDJPY,115000019,226
2023-01-01D12:16:12.000047633,GBPUSD,1349363,554
2023-01-01D12:16:12.000566021,EURUSD,1200907,22
2023-01-01D12:16:13.000031666,USDJPY,114999754,828
2023-01-01D12:16:13.000117320,EURUSD,1199562,989
2023-01-01D12:16:13.000699616,GBPUSD,1350346,657
2023-01-01D12:16:14.000111483,GBPUSD,1350303,92
2023-01-01D12:16:14.000136806,EURUSD,1200012,862
2023-01-01D12:16:14.000530814,USDJPY,114999668,96
2023-01-01D12:16:15.000242163,EURUSD,1200726,682
2023-01-01D12:16:15.000440155,USDJPY,115001079,891
2023-01-01D12:16:15.000725142,GBPUSD,1351078,207
2023-01-01D12:16:16.000326348,GBPUSD,1349844,649
2023-01-01D12:16:16.000378658,EURUSD,1199919,439
2023-01-01D12:16:16.000826611,USDJPY,115000769,896
2023-01-01D12:16:17.000332017,EURUSD,1200896,333
2023-01-01D12:16:17.000791186,USDJPY,115000111,339
2023-01-01D12:16:17.000862220,GBPUSD,1350191,922
2023-01-01D12:16:18.000341472,GBPUSD,1350720,722
2023-01-01D12:16:18.000512786,EURUSD,1200499,562
2023-01-01D12:16:18.000728055,USDJPY,115000692,504
2023-01-01D12:16:19.000453285,USDJPY,115000976,456
2023-01-01D12:16:19.000840808,EURUSD,1200513,898
2023-01-01D12:16:19.000964811,GBPUSD,1350019,888
2023-01-01D12:16:20.000011279,EURUSD,1199735,928
2023-01-01D12:16:20.000629845,USDJPY,114999799,354
2023-01-01D12:16:20.000808910,GBPUSD,1350613,214
2023-01-01D12:16:21.000345812,EURUSD,1200367,629
2023-01-01D12:16:21.000701095,USDJPY,114999989,307
2023-01-01D12:16:21.000728625,GBPUSD,1350418,678
2023-01-01D12:16:22.000253911,EURUSD,1200234,262
2023-01-01D12:16:22.000593733,USDJPY,115001094,911
2023-01-01D12:16:22.000899168,GBPUSD,1349974,482
2023-01-01D12:16:23.000259752,GBPUSD,1350861,628
2023-01-01D12:16:23.000611035,USDJPY,115000692,326
2023-01-01D12:16:23.000855238,EURUSD,1201127,408
2023-01-01D12:16:24.000218513,GBPUSD,1350849,247
2023-01-01D12:16:24.000242338,USDJPY,114999385,341
2023-01-01D12:16:24.000941816,EURUSD,1200525,161
2023-01-01D12:16:25.000089656,GBPUSD,1350002,59
2023-01-01D12:16:25.000851296,USDJPY,115000180,169
2023-01-01D12:16:25.000996746,EURUSD,1199815,286
2023-01-01D12:16:26.000223535,GBPUSD,1349310,411
2023-01-01D12:16:26.000396922,USDJPY,114999435,749
2023-01-01D12:16:26.000813413,EURUSD,1201015,534
2023-01-01D12:16:27.000156795,EURUSD,1200651,808
2023-01-01D12:16:27.000583312,GBPUSD,1350745,431
2023-01-01D12:16:27.000905940,USDJPY,114999596,864
2023-01-01D12:16:28.000059853,GBPUSD,1350169,888
2023-01-01D12:16:28.000534001,USDJPY,114999560,307
2023-01-01D12:16:28.000608687,EURUSD,1199409,910
2023-01-01D12:16:29.000124118,EURUSD,1199867,549
2023-01-01D12:16:29.000737769,GBPUSD,1350101,416
2023-01-01D12:16:29.000830688,USDJPY,115000805,647
2023-01-01D12:16:30.000373821,GBPUSD,1350893,252
2023-01-01D12:16:30.000459412,USDJPY,114999891,529
2023-01-01D12:16:30.000750437,EURUSD,1199648,729
2023-01-01D12:16:31.000456811,USDJPY,115000581,724
2023-01-01D12:16:31.000614872,EURUSD,1200737,610
2023-01-01D12:16:31.000791208,GBPUSD,1350660,710
2023-01-01D12:16:32.000036735,GBPUSD,1349248,67
2023-01-01D12:16:32.000484473,EURUSD,1199336,606
2023-01-01D12:16:32.000785914,USDJPY,115000941,873
2023-01-01D12:16:33.000240259,GBPUSD,1350956,97
2023-01-01D12:16:33.000340094,USDJPY,114999212,753
2023-01-01D12:16:33.000590840,EURUSD,1199943,130
2023-01-01D12:16:34.000152563,USDJPY,115000593,173
2023-01-01D12:16:34.000809443,GBPUSD,1351030,892
2023-01-01D12:16:34.000873527,EURUSD,1200156,767
2023-01-01D12:16:35.000063485,GBPUSD,1350655,60
2023-01-01D12:16:35.000085388,USDJPY,114999854,476
2023-01-01D12:16:35.000490386,EURUSD,1200423,764
2023-01-01D12:16:36.000044286,EURUSD,1200950,86
2023-01-01D12:16:36.000121654,GBPUSD,1349758,423
2023-01-01D12:16:36.000237730,USDJPY,114999835,571
2023-01-01D12:16:37.000058337,GBPUSD,1349209,692
2023-01-01D12:16:37.000195922,USDJPY,114999806,763
2023-01-01D12:16:37.000301137,EURUSD,1199808,376
2023-01-01D12:16:38.000581362,EURUSD,1201014,668
2023-01-01D12:16:38.000631239,GBPUSD,1350234,340
2023-01-01D12:16:38.000641899,USDJPY,115000490,500
2023-01-01D12:16:39.000196623,USDJPY,115000611,728
2023-01-01D12:16:39.000462650,EURUSD,1199322,491
2023-01-01D12:16:39.000811598,GBPUSD,1350863,355
